Frame,Timestamp
2406,00:08:01.48120 UTC
2407,00:08:01.48140 UTC
2408,00:08:01.48160 UTC
2409,00:08:01.48180 UTC
2410,00:08:02.48200 UTC
2411,00:08:02.48220 UTC
2412,00:08:02.48240 UTC
2413,00:08:02.48260 UTC
2414,00:08:02.48280 UTC
2415,00:08:03.48300 UTC
2416,00:08:03.48320 UTC
2417,00:08:03.48340 UTC
2418,00:08:03.48360 UTC
2419,00:08:03.48380 UTC
2420,00:08:04.48400 UTC
2421,00:08:04.48420 UTC
2422,00:08:04.48440 UTC
2423,00:08:04.48460 UTC
2424,00:08:04.48480 UTC
2425,00:08:05.48500 UTC
2426,00:08:05.48520 UTC
2427,00:08:05.48540 UTC
2428,00:08:05.48560 UTC
2429,00:08:05.48580 UTC
2430,00:08:06.48600 UTC
2431,00:08:06.48620 UTC
2432,00:08:06.48640 UTC
2433,00:08:06.48660 UTC
2434,00:08:06.48680 UTC
2435,00:08:07.48700 UTC
2436,00:08:07.48720 UTC
2437,00:08:07.48740 UTC
2438,00:08:07.48760 UTC
2439,00:08:07.48780 UTC
2440,00:08:08.48800 UTC
2441,00:08:08.48820 UTC
2442,00:08:08.48840 UTC
2443,00:08:08.48860 UTC
2444,00:08:08.48880 UTC
2445,00:08:09.48900 UTC
2446,00:08:09.48920 UTC
2447,00:08:09.48940 UTC
2448,00:08:09.48960 UTC
2449,00:08:09.48980 UTC
2450,00:08:10.49000 UTC
2451,00:08:10.49020 UTC
2452,00:08:10.49040 UTC
2453,00:08:10.49060 UTC
2454,00:08:10.49080 UTC
2455,00:08:11.49100 UTC
2456,00:08:11.49120 UTC
2457,00:08:11.49140 UTC
2458,00:08:11.49160 UTC
2459,00:08:11.49180 UTC
2460,00:08:12.49200 UTC
2461,00:08:12.49220 UTC
2462,00:08:12.49240 UTC
2463,00:08:12.49260 UTC
2464,00:08:12.49280 UTC
2465,00:08:13.49300 UTC
2466,00:08:13.49320 UTC
2467,00:08:13.49340 UTC
2468,00:08:13.49360 UTC
2469,00:08:13.49380 UTC
2470,00:08:14.49400 UTC
2471,00:08:14.49420 UTC
2472,00:08:14.49440 UTC
2473,00:08:14.49460 UTC
2474,00:08:14.49480 UTC
2475,00:08:15.49500 UTC
2476,00:08:15.49520 UTC
2477,00:08:15.49540 UTC
2478,00:08:15.49560 UTC
2479,00:08:15.49580 UTC
2480,00:08:16.49600 UTC
2481,00:08:16.49620 UTC
2482,00:08:16.49640 UTC
2483,00:08:16.49660 UTC
2484,00:08:16.49680 UTC
2485,00:08:17.49700 UTC
2486,00:08:17.49720 UTC
2487,00:08:17.49740 UTC
2488,00:08:17.49760 UTC
2489,00:08:17.49780 UTC
2490,00:08:18.49800 UTC
2491,00:08:18.49820 UTC
2492,00:08:18.49840 UTC
2493,00:08:18.49860 UTC
2494,00:08:18.49880 UTC
2495,00:08:19.49900 UTC
2496,00:08:19.49920 UTC
2497,00:08:19.49940 UTC
2498,00:08:19.49960 UTC
2499,00:08:19.49980 UTC
2500,00:08:20.50000 UTC
2501,00:08:20.50020 UTC
2502,00:08:20.50040 UTC
2503,00:08:20.50060 UTC
2504,00:08:20.50080 UTC
2505,00:08:21.50100 UTC
2506,00:08:21.50120 UTC
2507,00:08:21.50140 UTC
2508,00:08:21.50160 UTC
2509,00:08:21.50180 UTC
2510,00:08:22.50200 UTC
2511,00:08:22.50220 UTC
2512,00:08:22.50240 UTC
2513,00:08:22.50260 UTC
2514,00:08:22.50280 UTC
2515,00:08:23.50300 UTC
2516,00:08:23.50320 UTC
2517,00:08:23.50340 UTC
2518,00:08:23.50360 UTC
2519,00:08:23.50380 UTC
2520,00:08:24.50400 UTC
2521,00:08:24.50420 UTC
2522,00:08:24.50440 UTC
2523,00:08:24.50460 UTC
2524,00:08:24.50480 UTC
2525,00:08:25.50500 UTC
2526,00:08:25.50520 UTC
2527,00:08:25.50540 UTC
2528,00:08:25.50560 UTC
2529,00:08:25.50580 UTC
2530,00:08:26.50600 UTC
2531,00:08:26.50620 UTC
2532,00:08:26.50640 UTC
2533,00:08:26.50660 UTC
2534,00:08:26.50680 UTC
2535,00:08:27.50700 UTC
2536,00:08:27.50720 UTC
2537,00:08:27.50740 UTC
2538,00:08:27.50760 UTC
2539,00:08:27.50780 UTC
2540,00:08:28.50800 UTC
2541,00:08:28.50820 UTC
2542,00:08:28.50840 UTC
2543,00:08:28.50860 UTC
2544,00:08:28.50880 UTC
2545,00:08:29.50900 UTC
2546,00:08:29.50920 UTC
2547,00:08:29.50940 UTC
2548,00:08:29.50960 UTC
2549,00:08:29.50980 UTC
2550,00:08:30.51000 UTC
2551,00:08:30.51020 UTC
2552,00:08:30.51040 UTC
2553,00:08:30.51060 UTC
2554,00:08:30.51080 UTC
2555,00:08:31.51100 UTC
2556,00:08:31.51120 UTC
2557,00:08:31.51140 UTC
2558,00:08:31.51160 UTC
2559,00:08:31.51180 UTC
2560,00:08:32.51200 UTC
2561,00:08:32.51220 UTC
2562,00:08:32.51240 UTC
2563,00:08:32.51260 UTC
2564,00:08:32.51280 UTC
2565,00:08:33.51300 UTC
2566,00:08:33.51320 UTC
2567,00:08:33.51340 UTC
2568,00:08:33.51360 UTC
2569,00:08:33.51380 UTC
2570,00:08:34.51400 UTC
2571,00:08:34.51420 UTC
2572,00:08:34.51440 UTC
2573,00:08:34.51460 UTC
2574,00:08:34.51480 UTC
2575,00:08:35.51500 UTC
2576,00:08:35.51520 UTC
2577,00:08:35.51540 UTC
2578,00:08:35.51560 UTC
2579,00:08:35.51580 UTC
2580,00:08:36.51600 UTC
2581,00:08:36.51620 UTC
2582,00:08:36.51640 UTC
2583,00:08:36.51660 UTC
2584,00:08:36.51680 UTC
2585,00:08:37.51700 UTC
2586,00:08:37.51720 UTC
2587,00:08:37.51740 UTC
2588,00:08:37.51760 UTC
2589,00:08:37.51780 UTC
2590,00:08:38.51800 UTC
2591,00:08:38.51820 UTC
2592,00:08:38.51840 UTC
2593,00:08:38.51860 UTC
2594,00:08:38.51880 UTC
2595,00:08:39.51900 UTC
2596,00:08:39.51920 UTC
2597,00:08:39.51940 UTC
2598,00:08:39.51960 UTC
2599,00:08:39.51980 UTC
2600,00:08:40.52000 UTC
2601,00:08:40.52020 UTC
2602,00:08:40.52040 UTC
2603,00:08:40.52060 UTC
2604,00:08:40.52080 UTC
2605,00:08:41.52100 UTC
2606,00:08:41.52120 UTC
2607,00:08:41.52140 UTC
2608,00:08:41.52160 UTC
2609,00:08:41.52180 UTC
2610,00:08:42.52200 UTC
2611,00:08:42.52220 UTC
2612,00:08:42.52240 UTC
2613,00:08:42.52260 UTC
2614,00:08:42.52280 UTC
2615,00:08:43.52300 UTC
2616,00:08:43.52320 UTC
2617,00:08:43.52340 UTC
2618,00:08:43.52360 UTC
2619,00:08:43.52380 UTC
2620,00:08:44.52400 UTC
2621,00:08:44.52420 UTC
2622,00:08:44.52440 UTC
